timestamp,device_id,stage,pressure,flow,acoustic,pH,tds,turbidity
2026-08-07T07:40:49.506102+00:00,ESP32_Node_3,WATER_QUALITY,2.467,114.041,0.744,6.88,539.519,2.5
2026-08-07T08:09:49.506102+00:00,ESP32_Node_3,WATER_QUALITY,2.242,104.895,0.873,8.403,363.323,2.375
2026-08-07T08:22:49.506102+00:00,ESP32_Node_3,SENSOR_FAULT,0.0,129.474,0.658,7.374,302.526,0.94
2026-08-07T08:44:49.506102+00:00,ESP32_Node_4,LEAK,1.379,159.749,1.724,7.042,335.218,2.198
2026-08-07T08:46:49.506102+00:00,ESP32_Node_1,WATER_QUALITY,2.386,116.434,0.756,7.024,581.148,2.783
2026-08-07T08:56:49.506102+00:00,ESP32_Node_2,WATER_QUALITY,2.691,108.542,0.441,8.614,320.652,2.682
2026-08-07T09:06:49.506102+00:00,ESP32_Node_4,NORMAL,2.667,130.057,0.661,7.18,314.67,2.002
2026-08-07T10:02:49.506102+00:00,ESP32_Node_3,SENSOR_FAULT,2.577,118.424,0.691,7.272,0.0,1.918
2026-08-07T10:14:49.506102+00:00,ESP32_Node_1,NORMAL,2.578,102.555,0.444,7.264,370,1.976
2026-08-07T10:39:49.506102+00:00,ESP32_Node_1,NORMAL,2.309,128.23,0.506,7.188,361.245,2.023
2026-08-07T10:54:49.506102+00:00,ESP32_Node_3,WATER_QUALITY,2.269,111.989,0.45,8.281,365.242,2.747
2026-08-07T11:01:49.506102+00:00,ESP32_Node_3,NORMAL,2.625,101.894,0.61,7.179,302.563,1.218
2026-08-07T11:08:49.506102+00:00,ESP32_Node_1,NORMAL,2.542,111.064,0.501,7.111,318.973,1.45
2026-08-07T11:12:49.506102+00:00,ESP32_Node_3,LEAK,1.84,149.299,1.922,7.075,269.638,2.294
2026-08-07T11:52:49.506102+00:00,ESP32_Node_4,NORMAL,2.665,109.116,0.711,7.146,319.252,1.458
2026-08-07T12:17:49.506102+00:00,ESP32_Node_2,WATER_QUALITY,2.792,119.013,0.677,7.2,518.215,1.981
2026-08-07T12:22:49.506102+00:00,ESP32_Node_4,NORMAL,2.62,121.056,0.568,7.285,277.645,1.492
2026-08-07T12:31:49.506102+00:00,ESP32_Node_3,NORMAL,2.502,120.762,0.375,7.131,298.951,2.125
2026-08-07T12:46:49.506102+00:00,ESP32_Node_2,NORMAL,2.365,126.434,0.494,7.146,333.648,1.937
2026-08-07T12:51:49.506102+00:00,ESP32_Node_4,NORMAL,2.598,129.861,0.323,7.003,327.472,1.52
2026-08-07T13:05:49.506102+00:00,ESP32_Node_2,NORMAL,2.526,107.119,0.766,7.142,300.428,2.315
2026-08-07T13:07:49.506102+00:00,ESP32_Node_3,NORMAL,2.65,104.97,0.496,7.156,318.382,2.181
2026-08-07T13:10:49.506102+00:00,ESP32_Node_4,NORMAL,2.515,103.866,0.595,6.998,271.717,2.0
2026-08-07T13:12:49.506102+00:00,ESP32_Node_1,NORMAL,2.945,144.158,0.602,7.219,291.879,1.24
2026-08-07T13:14:49.506102+00:00,ESP32_Node_4,WATER_QUALITY,2.063,91.901,0.583,7.923,346.184,1.89
2026-08-07T13:40:49.506102+00:00,ESP32_Node_4,NORMAL,2.617,112.572,0.426,7.085,294.961,1.884
2026-08-07T14:00:49.506102+00:00,ESP32_Node_4,EARLY_ANOMALY,2.394,150.283,0.771,7.146,320.412,2.77
2026-08-07T15:06:49.506102+00:00,ESP32_Node_1,LEAK,1.429,176.356,1.994,7.353,349.899,1.608
2026-08-07T15:19:49.506102+00:00,ESP32_Node_1,LEAK,1.567,152.637,1.183,7.125,325.281,1.919
2026-08-07T15:20:49.506102+00:00,ESP32_Node_3,SENSOR_FAULT,2.401,0.0,0.329,7.314,310.223,2.013
2026-08-07T15:55:49.506102+00:00,ESP32_Node_3,NORMAL,2.446,135.509,0.533,7.092,308.99,1.548
2026-08-07T15:59:49.506102+00:00,ESP32_Node_2,LEAK,1.604,199.085,1.811,7.229,296.266,2.667
2026-08-07T16:02:49.506102+00:00,ESP32_Node_4,NORMAL,2.352,123.542,0.616,6.945,271.9,1.898
2026-08-07T16:08:49.506102+00:00,ESP32_Node_3,NORMAL,2.6,120.657,0.677,7.012,313.46,1.941
2026-08-07T16:34:49.506102+00:00,ESP32_Node_2,NORMAL,2.766,96.414,0.655,7.121,323.815,2.049
2026-08-07T16:50:49.506102+00:00,ESP32_Node_1,SENSOR_FAULT,2.587,122.853,0.538,7.027,327.583,40.0
2026-08-07T17:52:49.506102+00:00,ESP32_Node_3,WATER_QUALITY,2.432,100.362,0.331,8.444,294.738,2.36
2026-08-07T17:58:49.506102+00:00,ESP32_Node_4,EARLY_ANOMALY,2.197,112.293,1.491,6.992,358.483,2.184
2026-08-07T19:12:49.506102+00:00,ESP32_Node_4,NORMAL,2.364,98.216,0.544,7.149,340.641,1.499
2026-08-07T19:37:49.506102+00:00,ESP32_Node_1,EARLY_ANOMALY,2.297,118.828,1.299,7.418,366.605,1.982
2026-08-07T19:55:49.506102+00:00,ESP32_Node_4,WATER_QUALITY,2.469,124.341,0.5,6.179,282.481,1.617
2026-08-07T20:26:49.506102+00:00,ESP32_Node_1,NORMAL,2.469,110.562,0.347,7.256,340.191,1.87
2026-08-07T20:52:49.506102+00:00,ESP32_Node_4,NORMAL,2.778,132.74,0.581,7.175,313.015,1.457
2026-08-07T21:00:49.506102+00:00,ESP32_Node_1,SENSOR_FAULT,2.425,121.652,0.595,11.5,332.552,2.252
2026-08-07T21:07:49.506102+00:00,ESP32_Node_1,SENSOR_FAULT,2.771,137.266,0.604,6.92,285.587,40.0
2026-08-07T22:04:49.506102+00:00,ESP32_Node_4,WATER_QUALITY,2.711,137.165,0.741,6.47,354.061,1.667
2026-08-07T22:09:49.506102+00:00,ESP32_Node_4,SENSOR_FAULT,2.778,350.0,0.604,7.168,344.711,1.619
2026-08-07T22:37:49.506102+00:00,ESP32_Node_2,NORMAL,2.563,136.661,0.548,7.244,312.487,1.564
2026-08-07T22:38:49.506102+00:00,ESP32_Node_1,LEAK,1.592,146.509,1.337,7.127,307.067,2.452
2026-08-07T22:57:49.506102+00:00,ESP32_Node_4,WATER_QUALITY,2.417,118.548,0.626,5.99,319.806,1.695
2026-08-07T23:37:49.506102+00:00,ESP32_Node_1,SENSOR_FAULT,2.573,127.623,0.0,7.245,330.307,1.867
2026-08-07T23:50:49.506102+00:00,ESP32_Node_2,NORMAL,2.7,120.155,0.406,7.016,289.659,1.6
2026-08-08T00:15:49.506102+00:00,ESP32_Node_1,WATER_QUALITY,2.326,101.736,0.477,8.448,342.509,2.76
2026-08-08T00:21:49.506102+00:00,ESP32_Node_1,NORMAL,2.435,107.774,0.603,7.154,310.362,1.443
2026-08-08T01:09:49.506102+00:00,ESP32_Node_1,LEAK,1.979,156.061,1.549,7.249,317.13,1.507
2026-08-08T01:33:49.506102+00:00,ESP32_Node_1,LEAK,1.73,176.581,1.487,7.336,347.735,1.856
2026-08-08T02:10:49.506102+00:00,ESP32_Node_2,WATER_QUALITY,2.246,119.471,0.638,5.68,340.746,2.149
2026-08-08T02:32:49.506102+00:00,ESP32_Node_4,WATER_QUALITY,2.329,115.684,0.617,8.625,356.797,1.717
2026-08-08T03:13:49.506102+00:00,ESP32_Node_2,NORMAL,2.507,130.879,0.489,7.299,314.701,1.776
2026-08-08T03:22:49.506102+00:00,ESP32_Node_4,WATER_QUALITY,2.552,106.118,0.384,7.119,316.976,5.246
2026-08-08T03:46:49.506102+00:00,ESP32_Node_3,NORMAL,2.522,126.159,0.711,7.354,324.544,0.84
2026-08-08T03:58:49.506102+00:00,ESP32_Node_2,NORMAL,2.448,118.463,0.46,7.138,300.253,1.544
2026-08-08T04:38:49.506102+00:00,ESP32_Node_1,LEAK,1.564,159.526,1.558,7.157,315.225,1.709
2026-08-08T04:46:49.506102+00:00,ESP32_Node_2,LEAK,1.313,200.9,1.577,7.054,336.984,2.13
2026-08-08T05:36:49.506102+00:00,ESP32_Node_4,NORMAL,2.413,119.785,0.584,7.162,333.012,1.577
2026-08-08T05:41:49.506102+00:00,ESP32_Node_4,LEAK,1.641,146.851,1.578,7.098,302.956,2.187
2026-08-08T05:48:49.506102+00:00,ESP32_Node_1,NORMAL,2.576,134.178,0.78,7.204,310.851,2.095
2026-08-08T05:49:49.506102+00:00,ESP32_Node_3,WATER_QUALITY,2.611,115.77,0.522,6.975,336.319,4.055
2026-08-08T06:33:49.506102+00:00,ESP32_Node_2,NORMAL,2.52,145.094,0.547,7.092,307.001,1.936
2026-08-08T06:55:49.506102+00:00,ESP32_Node_3,LEAK,1.975,151.687,2.116,7.03,312.601,1.845
2026-08-08T07:07:49.506102+00:00,ESP32_Node_2,NORMAL,2.603,105.372,0.374,7.146,280.894,1.6
2026-08-08T07:35:49.506102+00:00,ESP32_Node_3,WATER_QUALITY,2.562,138.081,0.307,6.065,316.835,1.695
2026-08-08T08:06:49.506102+00:00,ESP32_Node_1,LEAK,1.865,190.952,1.469,7.329,284.389,2.032
2026-08-08T09:04:49.506102+00:00,ESP32_Node_1,LEAK,1.746,160.283,1.961,7.224,352.86,1.362
2026-08-08T09:12:49.506102+00:00,ESP32_Node_1,SENSOR_FAULT,2.49,104.204,7.0,7.244,294.646,1.709
2026-08-08T09:16:49.506102+00:00,ESP32_Node_3,LEAK,1.767,171.089,1.85,6.966,255.273,2.284
2026-08-08T09:32:49.506102+00:00,ESP32_Node_1,NORMAL,2.699,111.566,0.636,7.002,295.815,1.845
2026-08-08T09:33:49.506102+00:00,ESP32_Node_1,NORMAL,2.263,120.386,0.59,7.328,274.051,1.986
2026-08-08T10:02:49.506102+00:00,ESP32_Node_2,NORMAL,2.658,138.66,0.478,7.099,295.452,1.596
2026-08-08T10:20:49.506102+00:00,ESP32_Node_4,NORMAL,2.565,122.849,0.475,7.073,279.292,1.731
2026-08-08T10:42:49.506102+00:00,ESP32_Node_1,SENSOR_FAULT,2.469,0.0,0.7,7.001,294.914,1.784
2026-08-08T11:06:49.506102+00:00,ESP32_Node_3,SENSOR_FAULT,2.509,138.535,0.481,2.5,348.023,2.332
2026-08-08T11:10:49.506102+00:00,ESP32_Node_1,NORMAL,2.601,106.119,0.606,7.168,309.846,1.83
2026-08-08T11:25:49.506102+00:00,ESP32_Node_1,LEAK,1.719,186.11,1.546,7.073,321.677,2.077
2026-08-08T11:34:49.506102+00:00,ESP32_Node_3,EARLY_ANOMALY,2.193,123.947,1.072,7.179,298.407,2.349
2026-08-08T11:37:49.506102+00:00,ESP32_Node_3,NORMAL,2.636,110.514,0.562,7.02,324.951,1.067
2026-08-08T11:49:49.506102+00:00,ESP32_Node_4,NORMAL,2.391,137.388,0.232,7.262,345.249,2.198
2026-08-08T13:47:49.506102+00:00,ESP32_Node_2,WATER_QUALITY,2.699,121.619,0.563,6.789,439.905,6.346
2026-08-08T13:57:49.506102+00:00,ESP32_Node_4,NORMAL,2.456,113.553,0.495,7.105,316.968,1.714
2026-08-08T14:22:49.506102+00:00,ESP32_Node_2,LEAK,1.498,160.338,2.283,7.245,323.766,1.842
2026-08-08T14:37:49.506102+00:00,ESP32_Node_3,LEAK,1.877,159.0,1.682,7.338,283.401,1.193
2026-08-08T15:13:49.506102+00:00,ESP32_Node_4,WATER_QUALITY,2.52,110.92,0.646,8.026,356.624,2.381
2026-08-08T16:11:49.506102+00:00,ESP32_Node_4,LEAK,1.767,172.608,2.211,7.299,293.415,2.432
2026-08-08T16:31:49.506102+00:00,ESP32_Node_4,EARLY_ANOMALY,2.172,144.535,1.097,7.204,314.223,1.768
2026-08-08T16:33:49.506102+00:00,ESP32_Node_2,NORMAL,2.335,120.042,0.224,7.101,361.11,1.633
2026-08-08T16:45:49.506102+00:00,ESP32_Node_2,NORMAL,2.455,112.12,0.598,7.22,338.355,2.122
2026-08-08T17:03:49.506102+00:00,ESP32_Node_4,EARLY_ANOMALY,2.162,134.754,1.181,7.391,308.96,2.536
2026-08-08T17:53:49.506102+00:00,ESP32_Node_4,NORMAL,2.488,121.175,0.664,6.944,291.147,1.739
2026-08-08T18:09:49.506102+00:00,ESP32_Node_3,NORMAL,2.597,97.936,0.4,7.288,343.862,1.844
2026-08-08T18:11:49.506102+00:00,ESP32_Node_1,WATER_QUALITY,2.453,120.025,0.556,7.255,647.896,2.624
2026-08-08T18:23:49.506102+00:00,ESP32_Node_2,NORMAL,2.247,130.683,0.357,7.247,281.382,2.036
2026-08-08T19:12:49.506102+00:00,ESP32_Node_2,EARLY_ANOMALY,2.046,152.723,1.038,7.071,353.098,3.005
2026-08-08T19:13:49.506102+00:00,ESP32_Node_4,NORMAL,2.691,121.39,0.603,7.018,334.357,1.016
2026-08-08T19:14:49.506102+00:00,ESP32_Node_2,LEAK,1.687,176.453,1.241,7.015,320.905,2.027
2026-08-08T19:28:49.506102+00:00,ESP32_Node_3,NORMAL,2.354,113.948,0.727,7.095,288.648,1.041
2026-08-08T20:00:49.506102+00:00,ESP32_Node_1,NORMAL,2.75,99.707,0.615,7.153,298.178,1.45
2026-08-08T20:06:49.506102+00:00,ESP32_Node_4,NORMAL,2.509,117.382,0.462,7.023,311.582,1.75
2026-08-08T20:08:49.506102+00:00,ESP32_Node_4,LEAK,1.902,169.285,1.568,6.986,266.702,2.034
2026-08-08T20:11:49.506102+00:00,ESP32_Node_1,NORMAL,2.752,108.249,0.461,7.101,320.465,2.199
2026-08-08T20:14:49.506102+00:00,ESP32_Node_3,LEAK,1.841,176.203,1.316,7.254,302.554,2.496
2026-08-08T20:24:49.506102+00:00,ESP32_Node_1,WATER_QUALITY,2.531,125.425,0.499,7.305,532.945,1.511
2026-08-08T20:28:49.506102+00:00,ESP32_Node_3,WATER_QUALITY,2.633,120.309,0.683,6.822,395.301,6.288
2026-08-08T20:35:49.506102+00:00,ESP32_Node_2,WATER_QUALITY,2.0,100.394,0.45,6.968,326.2,6.084
2026-08-08T20:40:49.506102+00:00,ESP32_Node_2,SENSOR_FAULT,2.556,117.756,0.626,3.2,336.615,1.674
2026-08-08T20:55:49.506102+00:00,ESP32_Node_1,LEAK,1.445,133.37,1.352,7.216,339.565,1.718
2026-08-08T21:02:49.506102+00:00,ESP32_Node_3,NORMAL,2.511,109.981,0.672,7.17,293.796,1.705
2026-08-08T21:07:49.506102+00:00,ESP32_Node_1,NORMAL,2.759,119.386,0.443,7.185,319.587,2.227
2026-08-08T21:26:49.506102+00:00,ESP32_Node_3,WATER_QUALITY,2.707,119.367,0.447,6.968,303.425,6.354
2026-08-08T21:33:49.506102+00:00,ESP32_Node_4,NORMAL,2.762,110.522,0.515,7.054,311.298,2.008
2026-08-08T21:43:49.506102+00:00,ESP32_Node_2,NORMAL,2.296,120.195,0.454,7.146,341.282,0.855
2026-08-08T21:50:49.506102+00:00,ESP32_Node_4,WATER_QUALITY,2.787,119.403,0.661,6.014,304.706,2.081
2026-08-08T22:10:49.506102+00:00,ESP32_Node_2,SENSOR_FAULT,2.32,102.289,0.02,7.295,314.515,1.804
2026-08-08T22:13:49.506102+00:00,ESP32_Node_4,WATER_QUALITY,2.53,138.849,0.531,6.306,353.52,2.221
2026-08-08T22:38:49.506102+00:00,ESP32_Node_1,NORMAL,2.41,107.072,0.556,7.017,307.406,1.571
2026-08-08T22:41:49.506102+00:00,ESP32_Node_3,LEAK,2.118,146.26,1.952,7.02,328.426,2.442
2026-08-08T23:01:49.506102+00:00,ESP32_Node_1,EARLY_ANOMALY,2.323,125.346,0.991,7.206,356.81,1.5
2026-08-08T23:08:49.506102+00:00,ESP32_Node_4,LEAK,1.868,176.05,1.566,7.261,330.749,2.23
2026-08-08T23:30:49.506102+00:00,ESP32_Node_2,LEAK,1.76,186.933,1.546,7.286,333.845,1.885
2026-08-08T23:32:49.506102+00:00,ESP32_Node_4,LEAK,1.348,175.865,1.579,7.131,331.273,2.526
2026-08-09T00:29:49.506102+00:00,ESP32_Node_1,LEAK,1.921,175.353,1.487,6.995,347.273,2.075
2026-08-09T00:53:49.506102+00:00,ESP32_Node_4,NORMAL,2.542,121.43,0.496,7.063,326.805,1.896
2026-08-09T01:04:49.506102+00:00,ESP32_Node_2,NORMAL,2.545,96.649,0.703,7.089,305.05,1.614
2026-08-09T01:11:49.506102+00:00,ESP32_Node_3,LEAK,1.633,165.175,1.259,6.999,296.67,2.697
2026-08-09T01:50:49.506102+00:00,ESP32_Node_1,WATER_QUALITY,2.293,107.196,0.459,7.082,344.997,5.5
2026-08-09T01:58:49.506102+00:00,ESP32_Node_4,NORMAL,2.67,129.969,0.399,7.125,294.853,2.236
2026-08-09T02:01:49.506102+00:00,ESP32_Node_3,WATER_QUALITY,2.577,117.513,0.623,7.395,354.405,7.259
2026-08-09T02:13:49.506102+00:00,ESP32_Node_2,WATER_QUALITY,2.325,109.272,0.345,7.069,341.582,5.987
2026-08-09T02:26:49.506102+00:00,ESP32_Node_1,NORMAL,2.737,128.445,0.405,7.269,286.264,1.194
2026-08-09T03:00:49.506102+00:00,ESP32_Node_1,WATER_QUALITY,2.489,121.883,0.505,6.396,366.156,2.018
2026-08-09T03:14:49.506102+00:00,ESP32_Node_1,NORMAL,2.598,118.628,0.664,7.101,305.88,1.295
2026-08-09T03:25:49.506102+00:00,ESP32_Node_1,WATER_QUALITY,2.588,128.488,0.604,6.241,350.396,2.222
2026-08-09T03:29:49.506102+00:00,ESP32_Node_3,WATER_QUALITY,2.45,95.649,0.68,8.391,307.358,1.955
2026-08-09T03:56:49.506102+00:00,ESP32_Node_3,NORMAL,2.481,99.362,0.429,7.251,314.091,1.215
2026-08-09T04:13:49.506102+00:00,ESP32_Node_3,LEAK,1.911,161.943,1.427,7.049,339.279,1.381
2026-08-09T05:01:49.506102+00:00,ESP32_Node_4,LEAK,1.866,188.406,1.873,7.127,300.425,2.091
2026-08-09T06:32:49.506102+00:00,ESP32_Node_2,NORMAL,2.781,121.264,0.704,7.313,277.331,0.904
2026-08-09T06:47:49.506102+00:00,ESP32_Node_1,SENSOR_FAULT,0.0,123.7,0.636,7.219,315.763,1.545
2026-08-09T07:02:49.506102+00:00,ESP32_Node_3,LEAK,1.774,185.994,1.553,7.221,311.418,1.934
2026-08-09T07:14:49.506102+00:00,ESP32_Node_4,WATER_QUALITY,2.476,126.479,0.507,7.886,361.26,2.025
2026-08-09T07:14:49.506102+00:00,ESP32_Node_1,NORMAL,2.127,136.571,0.2,7.286,280.929,1.224
2026-08-09T07:59:49.506102+00:00,ESP32_Node_1,EARLY_ANOMALY,2.441,118.369,1.372,7.075,327.292,3.107
2026-08-09T08:03:49.506102+00:00,ESP32_Node_3,NORMAL,2.541,114.019,0.638,7.097,285.799,1.883
2026-08-09T08:16:49.506102+00:00,ESP32_Node_3,SENSOR_FAULT,2.233,108.411,0.507,7.018,316.452,40.0
2026-08-09T08:29:49.506102+00:00,ESP32_Node_4,SENSOR_FAULT,2.731,115.521,0.347,7.262,1200.0,1.504
2026-08-09T09:27:49.506102+00:00,ESP32_Node_2,NORMAL,2.73,129.809,0.635,7.099,281.0,1.848
2026-08-09T10:11:49.506102+00:00,ESP32_Node_2,WATER_QUALITY,2.58,122.959,0.714,7.338,545.347,2.666
2026-08-09T10:25:49.506102+00:00,ESP32_Node_2,LEAK,1.805,188.332,1.884,7.194,336.253,1.987
2026-08-09T10:46:49.506102+00:00,ESP32_Node_3,WATER_QUALITY,2.299,110.222,0.353,6.948,651.424,2.545
2026-08-09T11:12:49.506102+00:00,ESP32_Node_2,WATER_QUALITY,2.511,125.73,0.698,6.621,545.222,6.66
2026-08-09T11:23:49.506102+00:00,ESP32_Node_2,EARLY_ANOMALY,2.391,125.777,1.149,7.117,288.661,3.258
2026-08-09T11:46:49.506102+00:00,ESP32_Node_2,EARLY_ANOMALY,2.329,130.442,1.373,7.245,329.191,2.456
2026-08-09T11:49:49.506102+00:00,ESP32_Node_2,NORMAL,2.444,120.954,0.426,7.23,250,1.252
2026-08-09T12:38:49.506102+00:00,ESP32_Node_1,EARLY_ANOMALY,2.361,111.225,1.071,7.146,315.788,2.35
2026-08-09T13:16:49.506102+00:00,ESP32_Node_3,WATER_QUALITY,2.266,129.693,0.293,6.921,518.372,1.493
2026-08-09T13:20:49.506102+00:00,ESP32_Node_2,NORMAL,2.429,107.051,0.518,7.088,331.725,2.108
2026-08-09T13:22:49.506102+00:00,ESP32_Node_1,NORMAL,2.688,95.124,0.42,7.172,296.144,1.195
2026-08-09T13:27:49.506102+00:00,ESP32_Node_4,SENSOR_FAULT,5.5,117.081,0.607,7.186,307.825,1.55
2026-08-09T13:34:49.506102+00:00,ESP32_Node_4,NORMAL,2.683,108.065,0.429,7.263,314.368,0.833
2026-08-09T13:37:49.506102+00:00,ESP32_Node_4,NORMAL,2.451,130.673,0.489,7.085,351.149,1.973
2026-08-09T13:56:49.506102+00:00,ESP32_Node_2,NORMAL,2.533,119.071,0.547,7.331,290.377,2.559
2026-08-09T14:21:49.506102+00:00,ESP32_Node_2,NORMAL,2.636,128.411,0.554,7.343,300.482,1.821
2026-08-09T14:22:49.506102+00:00,ESP32_Node_3,NORMAL,2.484,136.62,0.665,7.212,298.416,2.214
2026-08-09T14:36:49.506102+00:00,ESP32_Node_3,LEAK,1.873,192.192,1.354,6.814,310.311,1.871
2026-08-09T14:39:49.506102+00:00,ESP32_Node_3,LEAK,1.766,160.818,2.3,7.075,318.092,2.193
2026-08-09T14:50:49.506102+00:00,ESP32_Node_2,NORMAL,2.737,126.437,0.495,7.112,300.957,1.895
2026-08-09T15:02:49.506102+00:00,ESP32_Node_3,LEAK,1.92,159.45,1.454,7.2,356.948,2.579
2026-08-09T15:13:49.506102+00:00,ESP32_Node_1,SENSOR_FAULT,2.454,350.0,0.701,7.139,302.273,1.548
2026-08-09T15:21:49.506102+00:00,ESP32_Node_4,LEAK,1.854,156.029,2.041,7.104,338.382,2.025
2026-08-09T16:03:49.506102+00:00,ESP32_Node_4,SENSOR_FAULT,2.578,116.275,0.537,7.124,1200.0,1.589
2026-08-09T16:42:49.506102+00:00,ESP32_Node_1,NORMAL,2.469,91.876,0.628,7.165,321.706,0.995
2026-08-09T17:35:49.506102+00:00,ESP32_Node_4,NORMAL,2.322,125.135,0.538,6.909,278.35,1.98
2026-08-09T17:43:49.506102+00:00,ESP32_Node_1,NORMAL,2.739,136.499,0.712,6.987,292.917,0.939
2026-08-09T18:03:49.506102+00:00,ESP32_Node_1,LEAK,1.492,179.8,1.605,7.166,331.493,2.404
2026-08-09T18:29:49.506102+00:00,ESP32_Node_3,LEAK,1.613,147.36,1.537,7.132,293.196,1.472
2026-08-09T18:40:49.506102+00:00,ESP32_Node_4,LEAK,1.869,202.767,2.207,7.126,312.022,1.616
2026-08-09T18:53:49.506102+00:00,ESP32_Node_3,EARLY_ANOMALY,1.878,128.304,1.087,6.997,377.608,2.002
2026-08-09T19:17:49.506102+00:00,ESP32_Node_1,NORMAL,2.754,145.432,0.342,7.125,307.571,1.492
2026-08-09T19:27:49.506102+00:00,ESP32_Node_2,NORMAL,2.29,149.589,0.826,6.967,337.24,2.246
2026-08-09T19:54:49.506102+00:00,ESP32_Node_1,LEAK,1.845,149.24,1.236,7.224,316.339,2.728
2026-08-09T20:00:49.506102+00:00,ESP32_Node_3,LEAK,1.888,165.814,1.865,6.931,294.012,2.232
2026-08-09T20:00:49.506102+00:00,ESP32_Node_1,WATER_QUALITY,2.266,127.351,0.708,6.952,335.953,5.346
2026-08-09T20:14:49.506102+00:00,ESP32_Node_4,WATER_QUALITY,2.547,128.921,0.463,7.158,304.4,7.016
2026-08-09T20:49:49.506102+00:00,ESP32_Node_1,SENSOR_FAULT,2.452,114.239,0.434,11.5,334.731,1.971
2026-08-09T21:19:49.506102+00:00,ESP32_Node_2,NORMAL,2.26,112.116,0.47,7.23,299.307,2.39
2026-08-09T21:37:49.506102+00:00,ESP32_Node_3,LEAK,1.352,173.42,1.036,7.032,299.872,2.131
2026-08-09T22:15:49.506102+00:00,ESP32_Node_4,WATER_QUALITY,2.504,117.239,0.553,5.986,320.599,2.864
2026-08-09T22:31:49.506102+00:00,ESP32_Node_4,NORMAL,2.622,132.223,0.583,7.122,325.442,1.056
2026-08-09T23:05:49.506102+00:00,ESP32_Node_3,SENSOR_FAULT,2.671,138.425,4.5,7.178,332.209,1.854
2026-08-09T23:55:49.506102+00:00,ESP32_Node_3,WATER_QUALITY,2.395,122.159,0.659,7.1,325.463,7.044
2026-08-10T00:04:49.506102+00:00,ESP32_Node_4,NORMAL,2.447,108.852,0.582,7.135,306.494,1.523
2026-08-10T00:07:49.506102+00:00,ESP32_Node_3,WATER_QUALITY,2.365,120.143,0.559,5.5,334.103,2.608
2026-08-10T00:08:49.506102+00:00,ESP32_Node_1,NORMAL,2.731,100.42,0.663,7.126,330.623,1.575
2026-08-10T00:10:49.506102+00:00,ESP32_Node_2,WATER_QUALITY,2.641,140.239,0.428,6.068,326.058,2.623
2026-08-10T00:23:49.506102+00:00,ESP32_Node_3,EARLY_ANOMALY,2.403,172.685,0.789,7.086,281.342,2.746
2026-08-10T01:17:49.506102+00:00,ESP32_Node_2,NORMAL,2.413,109.968,0.64,7.282,336.183,1.479
2026-08-10T02:20:49.506102+00:00,ESP32_Node_3,NORMAL,2.64,111.953,0.66,7.143,280.079,2.052
2026-08-10T03:05:49.506102+00:00,ESP32_Node_4,NORMAL,2.727,112.125,0.7,7.124,320.922,1.895
2026-08-10T03:21:49.506102+00:00,ESP32_Node_1,LEAK,1.749,198.186,1.563,7.105,276.933,2.911
2026-08-10T03:21:49.506102+00:00,ESP32_Node_2,NORMAL,2.556,116.133,0.481,7.301,327.619,1.63
2026-08-10T04:25:49.506102+00:00,ESP32_Node_2,NORMAL,2.347,116.983,0.569,7.091,349.143,2.037
2026-08-10T05:24:49.506102+00:00,ESP32_Node_3,NORMAL,2.935,127.816,0.79,7.258,289.673,1.218
2026-08-10T05:28:49.506102+00:00,ESP32_Node_1,EARLY_ANOMALY,2.242,140.755,0.961,7.125,330.209,2.011
2026-08-10T05:49:49.506102+00:00,ESP32_Node_4,LEAK,1.592,169.046,1.176,7.062,292.679,1.495
2026-08-10T05:51:49.506102+00:00,ESP32_Node_3,LEAK,1.815,175.468,2.176,7.138,278.154,2.341
2026-08-10T06:32:49.506102+00:00,ESP32_Node_3,WATER_QUALITY,2.668,127.63,0.565,6.647,404.349,7.15
2026-08-10T06:43:49.506102+00:00,ESP32_Node_1,SENSOR_FAULT,2.73,133.686,0.528,13.0,303.077,1.934
2026-08-10T07:00:49.506102+00:00,ESP32_Node_4,NORMAL,2.444,128.468,0.526,7.241,354.359,1.6
2026-08-10T07:01:49.506102+00:00,ESP32_Node_4,NORMAL,2.613,126.577,0.575,7.144,281.157,1.965
2026-08-10T07:07:49.506102+00:00,ESP32_Node_1,LEAK,1.641,174.847,1.537,7.343,314.981,1.256
2026-08-10T07:15:49.506102+00:00,ESP32_Node_1,SENSOR_FAULT,2.564,0.0,0.802,7.092,305.823,1.342
2026-08-10T07:21:49.506102+00:00,ESP32_Node_1,NORMAL,2.525,117.305,0.658,7.032,319.729,1.449
2026-08-10T08:00:49.506102+00:00,ESP32_Node_1,NORMAL,2.766,112.741,0.531,7.304,333.753,1.442
2026-08-10T08:30:49.506102+00:00,ESP32_Node_2,NORMAL,2.546,122.081,0.447,7.066,315.506,2.013
2026-08-10T08:45:49.506102+00:00,ESP32_Node_4,NORMAL,2.584,112.972,0.2,7.151,325.518,1.357
2026-08-10T08:46:49.506102+00:00,ESP32_Node_1,NORMAL,2.702,143.201,0.351,7.03,273.956,1.585
2026-08-10T08:51:49.506102+00:00,ESP32_Node_2,NORMAL,2.357,113.554,0.604,7.14,340.136,2.075
2026-08-10T08:54:49.506102+00:00,ESP32_Node_1,EARLY_ANOMALY,2.186,165.141,1.375,7.266,332.998,2.647
